,artist,track,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
10892,YFN Lucci,Documentary (feat. Bigga Rankin),spotify:track:76jKD9Fxdj3hVxYCG4tHHn,56,2017,0.445,0.704,7,-3.659,0,0.346,0.257,0.0,0.19,0.402,199.863,audio_features,254757,4
10893,Daniel Caesar,Take Me Away (feat. Syd),spotify:track:3E895HtTn6lB40SA0l9EkL,60,2017,0.395,0.409,6,-8.58,1,0.056,0.708,1.62e-05,0.0982,0.193,74.088,audio_features,226116,4
10894,Alfredo Olivas,El Paciente,spotify:track:2Nk3gXgekore0lfB7PCnub,67,2017,0.706,0.713,3,-3.609,1,0.0367,0.319,0.0,0.114,0.973,142.002,audio_features,211267,3
10895,Lund,By My Side,spotify:track:7APSdsbTKdqdPcfwooIrKH,59,2017,0.734,0.355,0,-10.93,1,0.0339,0.284,0.00566,0.112,0.258,136.023,audio_features,229412,4
10896,Mosaic MSC,Tremble (Studio Version),spotify:track:6RTOAaQeVkm1GUTqIY0hjp,58,2017,0.469,0.552,9,-7.328,0,0.0443,0.326,2.55e-06,0.131,0.136,149.935,audio_features,183280,4
10897,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),spotify:track:0OlnLZY4cmQzT6ZGttvWBM,70,2017,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,audio_features,183637,4
10898,Gorillaz,Andromeda (feat. DRAM),spotify:track:2C0KFbb4v9CNWR5c9jWcKC,64,2017,0.788,0.472,0,-9.021,1,0.0475,0.003,0.0322,0.59,0.257,130.084,audio_features,197547,4
10899,Angus & Julia Stone,Chateau,spotify:track:62oCnK99vT8HOgwPsvXuiM,58,2017,0.661,0.585,5,-11.255,1,0.0367,0.658,0.876,0.102,0.606,129.98,audio_features,273533,4
10900,Barns Courtney,Fire,spotify:track:5w6B0sAH7XauCvMOAtplQj,63,2017,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,audio_features,197520,4
10901,Sky Fall SF,Rain Sounds: Raining,spotify:track:03E06FTE8LrhTfdOfDBb2q,60,2017,0.19,0.635,10,-16.847,1,0.0669,0.135,0.995,0.551,1e-05,91.361,audio_features,209938,4
10902,Los Minis de Caborca,Ya Se Fue Manuel,spotify:track:0gLzuCW8xAFEclhTP8VFd0,59,2017,0.654,0.746,9,-4.387,1,0.0273,0.286,3.96e-05,0.372,0.665,110.451,audio_features,210090,3
10903,BTS,Outro: Wings,spotify:track:1yEzWCIc2MUt9Fw1p25YUo,64,2017,0.654,0.903,11,-3.117,0,0.121,0.00503,0.0,0.0875,0.659,124.988,audio_features,225447,4
10904,Sofia Carson,Chillin' Like a Villain,spotify:track:1rM0CnyUiiw6A9CHJRXjZA,63,2017,0.697,0.775,8,-6.664,1,0.0829,0.0318,0.0,0.232,0.827,113.886,audio_features,193792,4
10905,Max Richter,Lamentation For A Lost Life,spotify:track:77O9eTcQpYwCnANBQHjGDQ,63,2017,0.518,0.00783,0,-30.163,0,0.0468,0.994,0.957,0.111,0.051,74.609,audio_features,141494,3
10906,Sampling XL,Spirit Body Rain Fall,spotify:track:78YfFq0BoyU3liELT9xm5D,60,2017,0.183,0.784,0,-24.539,0,0.0533,0.14,0.971,0.902,1e-05,83.128,audio_features,161206,4
10907,Taylor Ray Holbrook,Times We Had,spotify:track:07BnMSbUANs8DDRZ1HDoy8,57,2017,0.752,0.571,7,-8.765,1,0.084,0.0939,0.0,0.0797,0.408,135.917,audio_features,200683,4
10908,Iron & Wine,Call It Dreaming,spotify:track:0iWUW8UNkmyUa8Aa6anow6,63,2017,0.519,0.515,5,-9.448,1,0.031,0.61,5.66e-05,0.107,0.714,80.329,audio_features,231760,4
10909,Declan McKenna,Make Me Your Queen,spotify:track:5QJuMhGWTUB4t9BqR7ndL3,61,2017,0.492,0.666,2,-6.42,1,0.0317,0.00146,1.29e-06,0.104,0.26,125.042,audio_features,221360,4
10910,BROCKHAMPTON,HOTTIE,spotify:track:5lbCjKgdT9pvYjrtmSiRvL,59,2017,0.856,0.712,1,-6.355,0,0.0621,0.163,0.0312,0.123,0.774,128.994,audio_features,197148,4
10911,21 Savage,Mad Stalkers,spotify:track:6HR1z11h0ROUlWP4Kx8Z7G,60,2017,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003,audio_features,202667,4
10912,ILLENIUM,Where'd U Go,spotify:track:2oL0HIuo0cxIycDtJWbpuN,59,2017,0.464,0.637,2,-4.37,1,0.0694,0.0302,3.37e-05,0.0876,0.281,186.1,audio_features,184556,4
10913,All That Remains,The Thunder Rolls - Cover,spotify:track:1oMjdnSIwiQF0rnEUbCt2V,56,2017,0.334,0.896,2,-5.369,1,0.0509,0.000219,0.234,0.109,0.231,159.996,audio_features,263067,4
10914,Dustin Lynch,Seein' Red,spotify:track:7pxhKtuTwofDIdgHx2DcVK,57,2017,0.651,0.808,1,-4.731,0,0.0435,0.054,0.0,0.0482,0.858,100.993,audio_features,194893,4
10915,Katy Perry,Swish Swish,spotify:track:3OtMnyUaiipcAT23A8liyi,70,2017,0.839,0.705,5,-5.194,0,0.0445,0.0184,1.77e-05,0.102,0.575,119.954,audio_features,242520,4
10916,Gunna,YSL (feat. Playboi Carti),spotify:track:6DXUcykWTq6sRARrOAE2Lc,58,2017,0.788,0.611,11,-8.442,1,0.349,0.106,0.0,0.261,0.565,81.586,audio_features,156144,4
10917,All Good Things,For the Glory,spotify:track:1kd5qplldnxu16qcZXS3Yk,64,2017,0.485,0.892,2,-3.586,0,0.0809,0.000443,0.0,0.1,0.576,142.046,audio_features,279309,4
10918,H.E.R.,Gone Away,spotify:track:50lP2u9FBdxwP2mHdaQ3DR,60,2017,0.39,0.335,6,-12.717,0,0.141,0.669,0.0,0.0958,0.295,77.975,audio_features,249520,4
10919,Francis and the Lights,May I Have This Dance (Remix) [feat. Chance the Rapper],spotify:track:0VaIsQoIQY10uxBrOyZ5cQ,59,2017,0.784,0.435,8,-9.197,1,0.0647,0.464,5.27e-06,0.0913,0.865,90.033,audio_features,195356,4
10920,Roddy Ricch,Chase tha Bag,spotify:track:0qVmQnartRlT7Pm3m2U6dJ,59,2017,0.829,0.574,6,-8.879,1,0.32,0.127,0.0,0.108,0.358,136.091,audio_features,212793,4
10921,Rain Sounds,Awakening Rain,spotify:track:7wOv2XP17ZZHzEWoBmbi9t,61,2017,0.29,0.997,1,-22.985,0,0.0492,0.689,0.962,0.913,0.00447,78.73,audio_features,130901,1
10922,Idealism,Both of Us,spotify:track:4hnhSZTKf77tZjOBjzL5BM,62,2017,0.66,0.528,11,-8.139,1,0.109,0.187,0.943,0.174,0.532,84.938,audio_features,113000,4
10923,Young Thug,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",spotify:track:5PfTI3zrQbZEWcQdycMqJM,56,2017,0.631,0.732,1,-4.706,1,0.203,0.0304,0.0,0.261,0.549,151.779,audio_features,231659,4
10924,Sir Sly,&Run,spotify:track:0w4m3Xp4svlIoyL94Zjlyd,58,2017,0.764,0.661,5,-8.276,1,0.0526,0.0203,0.000179,0.179,0.479,92.018,audio_features,226587,4
10925,Sam Smith,No Peace,spotify:track:75TlwJ8oBgdq8P9kO7uVML,58,2017,0.66,0.542,4,-8.11,0,0.077,0.343,3.89e-06,0.122,0.152,135.828,audio_features,283295,4
10926,Rejjie Snow,ACID TRIP,spotify:track:2jrBmyMTezcuKg0PreqIJr,57,2017,0.72,0.562,2,-7.642,1,0.0367,0.0359,0.0,0.126,0.393,98.943,audio_features,188293,4
10927,A Boogie Wit da Hoodie,Undefeated (feat. 21 Savage),spotify:track:2vaMWMPMgsWX4fwJiKmdWm,58,2017,0.717,0.753,7,-4.609,0,0.311,0.293,0.0,0.158,0.631,169.857,audio_features,174012,4
10928,Bleachers,Goodmorning,spotify:track:1K13OsIMc0HLgEJHZoWH78,58,2017,0.65,0.448,2,-9.534,1,0.0929,0.577,0.0,0.131,0.511,79.989,audio_features,193413,4
10929,In This Moment,Black Wedding (feat. Rob Halford),spotify:track:3zUwwYcmob803s2Bkck8GY,61,2017,0.54,0.967,1,-4.174,0,0.162,0.00796,0.0,0.683,0.293,136.896,audio_features,247373,4
10930,Silverstein,The Afterglow,spotify:track:4VKN3lBovrmKK7nWP4xknO,59,2017,0.476,0.964,8,-4.683,1,0.127,0.00556,0.0,0.268,0.724,167.112,audio_features,188886,4
10931,Sik World,Reflection,spotify:track:3AaHVL2PTTN8AAbA48WMo8,61,2017,0.802,0.566,11,-9.816,0,0.145,0.539,4.09e-06,0.134,0.153,140.099,audio_features,222979,4
10932,Jaden,Fallen,spotify:track:2IDMCaW8K2nrFOoR5UANUo,60,2017,0.499,0.712,1,-7.563,0,0.119,0.121,0.0798,0.0993,0.231,82.523,audio_features,262474,4
10933,Galantis,No Money,spotify:track:6M6Tk58pQvABy6ru66dY3d,69,2017,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,audio_features,191293,4
10934,Hayden Ball,Rain And Wind,spotify:track:2cVy8InB8vhshMTn4lTCjJ,61,2017,0.0,2.03e-05,5,-48.234,1,0.0,0.807,0.953,0.205,0.0,0.0,audio_features,188084,0
10935,Lecrae,I'll Find You,spotify:track:05hdZ0YRqAg6qsgV1ee3LE,58,2017,0.745,0.682,5,-5.85,0,0.0964,0.131,0.0,0.119,0.198,135.065,audio_features,218213,4
10936,Quality Control,Movin’ Up,spotify:track:7jTL6K5hqWDVUH4j2thZrp,59,2017,0.94,0.373,0,-6.228,1,0.103,0.202,7.19e-05,0.175,0.54,108.996,audio_features,167298,4
10937,Kiya Juliet,How Could You Play Me,spotify:track:5C61mqpe7Rm9yK4W0yRU1f,57,2017,0.788,0.454,6,-12.116,0,0.0567,0.00169,0.0,0.0778,0.465,113.94,audio_features,102168,4
10938,Easton Corbin,A Girl Like You,spotify:track:3AsNVBJ7LHsltdu9490ZiS,57,2017,0.735,0.768,5,-4.481,1,0.0353,0.0197,0.0,0.0643,0.83,104.991,audio_features,217840,4
10939,Young Thug,Feel It,spotify:track:2BAmF6QyK5IYEOp1TFmt0u,58,2017,0.721,0.513,7,-7.882,0,0.121,0.0959,0.0,0.341,0.31,124.02,audio_features,236587,4
10940,Playboi Carti,Kelly K,spotify:track:3hDp5jRxvtD31giFGUaE1x,58,2017,0.715,0.522,1,-4.69,1,0.151,0.237,0.0,0.389,0.233,158.023,audio_features,271154,4
10941,Lil Uzi Vert,How to Talk,spotify:track:0ro5QCkSCtbfhMHnvMase3,57,2017,0.728,0.73,5,-5.402,1,0.213,0.741,0.0,0.705,0.736,136.052,audio_features,201544,4
10942,Olivia O'Brien,Empty,spotify:track:5648YJgWmV5TSYRdF6Cxl1,60,2017,0.788,0.516,9,-8.533,0,0.0742,0.0869,0.0,0.134,0.191,118.986,audio_features,208400,4
10943,Japanese Breakfast,Road Head,spotify:track:6WVheb5G29cbDOzF4qMfli,58,2017,0.54,0.674,4,-8.734,1,0.0296,0.0978,0.156,0.147,0.165,95.036,audio_features,195107,4
10944,Koe Wetzel,Fuss & Fight,spotify:track:0NCnQYoe5YdxFjJQgEM5rX,56,2017,0.652,0.798,2,-5.592,0,0.0669,0.00486,0.0,0.131,0.292,141.014,audio_features,240266,4
10945,Lorde,Hard Feelings/Loveless,spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr,62,2017,0.487,0.445,1,-10.959,0,0.113,0.0328,0.0104,0.0778,0.18,97.031,audio_features,367391,4
10946,Emma Wiederstahl,Cold Water,spotify:track:03XFziNAcPbc4VuIr4W7Al,62,2017,0.748,0.045,7,-19.795,1,0.0881,0.996,0.97,0.109,0.244,98.449,audio_features,195918,4
10947,G-Eazy,Down For Me,spotify:track:3sz2fvkHUhBip8r9i8HqeV,60,2017,0.545,0.601,1,-7.85,0,0.298,0.0454,0.0,0.164,0.346,95.848,audio_features,203613,4
10948,Anita Baker,Sweet Love,spotify:track:3Z6DV0jsGqCs4whsfda7lX,55,2017,0.504,0.728,10,-5.699,0,0.0234,0.36,0.0,0.159,0.683,89.255,audio_features,266201,4
10949,Zeds Dead,Neck And Neck - DNMO Remix,spotify:track:2bCjaF7cRm53Wdq9RtkYJu,58,2017,0.601,0.591,5,-7.407,0,0.0337,0.0188,0.0766,0.126,0.37,150.044,audio_features,182400,4
10950,OneRepublic,Rich Love (with Seeb),spotify:track:7dOeiXeTSfA1ixaYmQcWu7,67,2017,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,audio_features,201257,4
10951,Big Sean,No Favors,spotify:track:1MksGqIztTT6M9R1ErKVs8,59,2017,0.482,0.781,11,-5.334,1,0.412,0.629,2.87e-06,0.413,0.336,57.967,audio_features,325840,5
10952,Granger Smith,Don't Tread on Me (feat. Earl Dibbles Jr.),spotify:track:4JNdKmSZRsYDBwhIgZpa5M,57,2017,0.712,0.899,4,-5.078,0,0.0648,0.0643,5.36e-06,0.117,0.58,123.987,audio_features,214280,4
10953,AzChike,Burn Rubber Again - Remix,spotify:track:10QngEY3ml2yPt54ZyyP7z,56,2017,0.835,0.57,2,-9.479,0,0.109,0.113,4.75e-06,0.0784,0.377,99.964,audio_features,169482,4
10954,Nick Jonas,Bom Bidi Bom,spotify:track:4PxDHEEyHgYC6NUgqMtDFy,62,2017,0.712,0.511,6,-5.723,1,0.0447,0.136,0.0,0.133,0.182,87.007,audio_features,214760,4
10955,$uicideBoy$,I'm Done.,spotify:track:4SfkdEVtC16VvjCyDvN60N,60,2017,0.819,0.862,10,-6.641,0,0.0647,0.0957,0.00147,0.0853,0.678,99.966,audio_features,158459,4
10956,Bryson Tiller,Self-Made,spotify:track:2rUwQj4SWaP2anuGDtNpYR,59,2017,0.932,0.702,7,-3.459,0,0.0903,0.00304,1.87e-05,0.267,0.53,143.001,audio_features,167853,4
10957,Sia,Helium,spotify:track:4S6fv0puLCsfYjyBTPDb9k,68,2017,0.42,0.396,4,-6.678,1,0.0296,0.551,0.0,0.0708,0.132,136.849,audio_features,252320,4
10958,Chris Webby,Rookie Of The Year,spotify:track:3jZV2hlM8mPyEKL0RhLJzF,58,2017,0.638,0.716,11,-7.519,0,0.31,0.152,3.34e-06,0.114,0.587,145.156,audio_features,221379,4
10959,Jaymes Young,Feel Something,spotify:track:0vMI3AJPQMjytAu8XMWr65,62,2017,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,217400,4
10960,Yung Gravy,Flex Season,spotify:track:4syBn76Vr8ANkgCk5n30uX,58,2017,0.722,0.697,6,-7.389,0,0.157,0.103,0.0,0.209,0.706,130.012,audio_features,163500,4
10961,Electric Guest,Oh Devil,spotify:track:1kcfGBb6kSrGqNIMW7rAlB,56,2017,0.903,0.532,7,-7.188,0,0.0593,0.122,0.0345,0.176,0.701,96.991,audio_features,217587,4
10962,Frank Ocean,Lens,spotify:track:371H6HjS4SXGbQ9IVfFUIL,59,2017,0.681,0.333,9,-8.582,1,0.0974,0.588,0.0,0.086,0.564,118.05,audio_features,227655,4
10963,Baaba Maal,There Will Be Time,spotify:track:7Ddh0jbUW6q0O1Mt7IYEPX,55,2017,0.478,0.704,1,-8.271,0,0.0471,0.016,0.0,0.09,0.228,149.903,audio_features,266931,4
10964,Chris Brown,Questions,spotify:track:5XQMr19TL7Mfksq9zihbOu,64,2017,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803,audio_features,129478,4
10965,Dua Lipa,Homesick,spotify:track:5E5MqaS6eOsbaJibl3YeMZ,70,2017,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,audio_features,230480,5
10966,RaeLynn,Love Triangle,spotify:track:3YM0vEH7taFj7OLW3dWfiu,56,2017,0.686,0.525,2,-6.721,1,0.0331,0.135,0.0,0.11,0.322,132.927,audio_features,225627,4
10967,Emma Watson,Belle,spotify:track:1cPfKp9ThNZ1fez9itmUMN,62,2017,0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,audio_features,333265,4
10968,XXXTENTACION,H2O,spotify:track:1j6CwAJS2PTMvDYp33zpWP,60,2017,0.717,0.608,0,-7.826,1,0.31,0.394,0.0,0.351,0.827,139.783,audio_features,139254,4
10969,Jelly Roll,Hate Goes On,spotify:track:2MZyHeZDXnvF6TWfCw18wB,56,2017,0.736,0.866,11,-5.714,0,0.109,0.0612,0.0,0.0465,0.646,110.05,audio_features,163104,4
10970,Portugal. The Man,Live in the Moment,spotify:track:60eOMEt3WNVX1m1jmApmnX,62,2017,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,audio_features,246787,4
10971,Meek Mill,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),spotify:track:6yMxfx9wpiuhhdb8vHDVMu,59,2017,0.519,0.57,1,-7.366,1,0.202,0.0254,0.0,0.0821,0.317,164.155,audio_features,205373,4
10972,Ruth B.,Mixed Signals,spotify:track:0IsAEXwuy46qn0bbJYdWIH,61,2017,0.613,0.24,0,-8.323,1,0.0448,0.934,0.0,0.106,0.275,120.158,audio_features,255307,4
10973,Trippie Redd,In Too Deep,spotify:track:7KrkTrZfPhgXelA3NvDMkE,57,2017,0.607,0.609,0,-5.679,1,0.0498,0.0935,0.0,0.168,0.151,143.073,audio_features,223139,4
10974,DaBaby,Pull Up Music,spotify:track:1lvE2VRUPfon32Ica7uizo,57,2017,0.66,0.572,10,-7.358,0,0.407,0.288,0.0,0.182,0.249,130.402,audio_features,171704,4
10975,Sample Rain Library,Brain Relaxation Sky,spotify:track:1OhTW1OIZW8g0PrRuccUtZ,60,2017,0.193,0.13,2,-14.831,0,0.0463,0.121,0.785,0.755,1e-05,84.218,audio_features,262645,3
10976,Gucci Mane,Both (feat. Drake & Lil Wayne) - Remix,spotify:track:3VCYe6mCXebBgcfzaxCVNI,58,2017,0.834,0.493,5,-6.567,0,0.128,0.0606,7.95e-05,0.0666,0.28,140.007,audio_features,252017,4
10977,Kehlani,Keep On,spotify:track:4MV4wa3Dke1GMBtk06GMR0,60,2017,0.74,0.453,5,-7.58,0,0.151,0.264,7.13e-05,0.129,0.514,98.057,audio_features,209122,4
10978,Saib,Sakura Trees,spotify:track:3F0mcxksBp33QrL6oyjvLN,61,2017,0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,0.521,79.986,audio_features,99997,4
10979,grandson,Best Friends,spotify:track:1CmhkiXegdbj3Ewizvdg2Q,61,2017,0.506,0.932,5,-6.11,0,0.11,0.000719,0.0594,0.174,0.549,99.929,audio_features,179840,4
10980,PnB Rock,Misunderstood,spotify:track:3nxgKa7boB4WjD0X01MXtJ,57,2017,0.724,0.452,1,-8.998,1,0.0884,0.223,0.0,0.118,0.139,141.903,audio_features,248945,4
10981,Playboi Carti,Lame Niggaz,spotify:track:1xUQwXDDKW79z7GRUt2vMW,58,2017,0.9,0.488,5,-6.371,0,0.274,0.0315,0.0,0.101,0.679,83.498,audio_features,173683,4
10982,Elijah Who,my new love,spotify:track:23gcQr3NRKzLXsP9H5jFQ1,61,2017,0.614,0.277,1,-11.943,0,0.042,0.967,0.891,0.0698,0.236,84.938,audio_features,65790,4
10983,Kudasaibeats,The Girl I Haven't Met,spotify:track:00iwQgjIgoGO94BRBDyClo,60,2017,0.785,0.222,8,-21.624,1,0.0418,0.86,0.84,0.106,0.327,139.885,audio_features,195000,4
10984,NF,3 A.M.,spotify:track:1CDPxTsKRhI0wWel01w4Vy,60,2017,0.736,0.727,0,-5.157,1,0.124,0.489,0.0,0.16,0.139,97.004,audio_features,218200,4
10985,Raveena,If Only,spotify:track:4jyU03J2YOhRxgOHit2auK,62,2017,0.759,0.404,10,-11.802,0,0.0491,0.465,0.00131,0.0841,0.581,77.984,audio_features,201334,4
10986,Rita May,Beneath your Beutiful,spotify:track:4vWbR3IiMfIbZ3xWh2zpYH,63,2017,0.73,0.064,2,-17.62,1,0.109,0.996,0.964,0.125,0.326,98.024,audio_features,224543,4
10987,Jakob Ogawa,You Might Be Sleeping,spotify:track:2KvbRojbZGMsWr1Nuj5n2f,59,2017,0.587,0.565,7,-9.249,1,0.0265,0.731,0.341,0.169,0.508,92.604,audio_features,147093,4
10988,BROCKHAMPTON,TOKYO,spotify:track:1CKhx6sSkUxzomXnYZqSMh,59,2017,0.632,0.625,2,-5.781,1,0.291,0.0644,0.0,0.689,0.535,139.981,audio_features,192126,4
10989,G-Eazy,The Beautiful & Damned,spotify:track:2WWruw7ul9N7eqoHELyMc2,61,2017,0.656,0.804,8,-5.191,0,0.363,0.173,0.0,0.837,0.314,125.882,audio_features,189307,4
10990,Seth Ennis,Think & Drive,spotify:track:2vjNx7jYF9q2w3sKiJ37lg,57,2017,0.603,0.578,11,-6.697,1,0.0306,0.558,0.0,0.131,0.299,137.995,audio_features,235467,4
10991,Rex Orange County,Nothing,spotify:track:3rIKurK8njiyQvZQsSU6bl,60,2017,0.725,0.418,9,-8.799,1,0.0309,0.346,1.01e-06,0.0658,0.378,77.923,audio_features,293347,4
10992,Adelitas Way,Notorious,spotify:track:5PZo9NMyNLxOlpEFoYo611,59,2017,0.53,0.967,0,-2.108,1,0.0657,0.000507,0.205,0.0786,0.642,99.962,audio_features,170177,4
10993,Lil Peep,Honestly,spotify:track:6pVVLXvKIzcOBj7uvoqU9g,61,2017,0.544,0.771,9,-6.411,1,0.0469,7.26e-05,8.47e-06,0.101,0.357,158.274,audio_features,128680,4
10994,Jeezy,"American Dream (feat. J. Cole, Kendrick Lamar)",spotify:track:2j8MsmmNqmc6UBEA54KOlY,58,2017,0.64,0.849,2,-5.684,1,0.154,0.0587,0.0,0.303,0.641,76.983,audio_features,249040,4
10995,JID,EdEddnEddy,spotify:track:4vmqU3xlzuhxtaeXrtAX1F,58,2017,0.769,0.421,0,-9.6,1,0.421,0.141,0.00707,0.389,0.326,157.964,audio_features,140512,4
10996,Grupo Jalado,Que Te Vaya Bien,spotify:track:5IdaVuUzEDF3T56U5vS5ck,62,2017,0.822,0.705,7,-3.147,1,0.0373,0.495,1.2e-05,0.115,0.938,94.011,audio_features,217587,4
10997,Daniel Caesar,Loose,spotify:track:59acp1OhcvxwVBwQJBYKuX,59,2017,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,audio_features,185523,1
10998,Brett Eldredge,Somethin' I'm Good At,spotify:track:6DRsEO5yuEGBF87qpyMB4d,56,2017,0.574,0.937,5,-4.34,1,0.112,0.0453,0.0,0.242,0.446,103.006,audio_features,217333,4
10999,Trivium,The Heart From Your Hate,spotify:track:5yDJpu0xh0d1w13gXaE3lS,63,2017,0.582,0.928,10,-4.659,0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,audio_features,243853,4
11000,sagun,I'm Drunk And Confused,spotify:track:6ZGqVXaJmhbYAK2DF8mWRR,60,2017,0.706,0.21,1,-21.867,0,0.0603,0.74,0.817,0.0938,0.246,139.888,audio_features,156000,4
11001,Alta Consigna,No Te Pido Mucho,spotify:track:7nx8I6plsWFLKAZzyOI5Qv,62,2017,0.662,0.511,0,-5.216,1,0.0354,0.714,0.0,0.122,0.666,139.885,audio_features,205173,3
11002,WALK THE MOON,Kamikaze,spotify:track:3YQ96qkxiEwTLwgu2Izcmq,58,2017,0.575,0.694,1,-5.675,1,0.0709,0.0158,0.0,0.108,0.442,77.539,audio_features,196533,4
11003,Ed Sheeran,Bibia Be Ye Ye,spotify:track:6SznMYPQJHzr3IwsAHLId2,66,2017,0.738,0.677,7,-5.121,1,0.0824,0.52,0.0,0.133,0.882,127.067,audio_features,176747,4
11004,Jordan Maxwell,Is It Too Much to Ask For (feat. Shiloh),spotify:track:5AxDP2k21q0ogKjnbsDfmt,61,2017,0.869,0.493,0,-7.555,0,0.0443,0.0451,0.0155,0.0894,0.528,105.537,audio_features,100310,4
11005,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),spotify:track:77lGafvlU68CeHgB2pkHC9,60,2017,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,audio_features,199973,4
11006,Halsey,Devil In Me,spotify:track:2bDXmdP23tCK9uj8e2o3ya,59,2017,0.581,0.71,2,-5.245,1,0.0348,0.0634,0.0,0.0732,0.188,106.04,audio_features,249239,4
11007,Eminem,Believe,spotify:track:4iTyf5pLZMOR8YrEZgSopo,63,2017,0.884,0.492,1,-5.343,0,0.112,0.16,0.0,0.359,0.11,130.072,audio_features,315347,4
11008,Drake,Madiba Riddim,spotify:track:76gUmNLXGQVOsGhfcshkFP,62,2017,0.839,0.521,7,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992,audio_features,205163,4
11009,BROCKHAMPTON,QUEER,spotify:track:4sEnZad9gvLSLkyt8DW11O,59,2017,0.773,0.625,1,-7.029,0,0.176,0.149,0.0,0.0619,0.676,82.004,audio_features,227648,4
11010,Sam Smith,"Baby, You Make Me Crazy",spotify:track:7HwcH5CiJzuUzspuOqOJQa,59,2017,0.513,0.648,5,-7.714,0,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,audio_features,207966,4
11011,Vince Staples,745,spotify:track:2fRoKHW3lzNUKIUTade8nL,59,2017,0.785,0.476,1,-9.805,1,0.115,0.115,0.00165,0.092,0.223,118.931,audio_features,227560,4
11012,Upchurch,Radio Jam,spotify:track:1Sc1O9WeRIUEuOLxAcPRKD,56,2017,0.588,0.528,9,-12.109,1,0.0589,0.443,0.0,0.258,0.314,80.02,audio_features,220082,4
11013,John Mayer,Emoji of a Wave,spotify:track:5ddXMXmXZ2FN4iliTG20nO,62,2017,0.494,0.365,11,-8.92,1,0.0279,0.771,0.000978,0.139,0.191,165.766,audio_features,239667,4
11014,Neck Deep,In Bloom,spotify:track:6WoyghnMAvDDRbZfFbpwEo,61,2017,0.594,0.959,7,-4.697,1,0.0486,0.00359,1.34e-05,0.101,0.381,110.979,audio_features,218055,4
11015,Ozuna,Noches de Aventura,spotify:track:4iDaYVSL0zwFLacCt0F7h9,63,2017,0.763,0.753,2,-4.554,1,0.152,0.218,0.0,0.0691,0.641,183.938,audio_features,236707,4
11016,Ariana Grande,Beauty and the Beast,spotify:track:7wMPhUSe6CZga1vOMpLTJP,67,2017,0.489,0.54,6,-7.046,1,0.0288,0.126,0.0,0.103,0.27,81.4,audio_features,227928,4
11017,Chris Stapleton,A Simple Song,spotify:track:1XXl9pl7ObojHbyJetY75n,58,2017,0.611,0.198,5,-16.525,1,0.0285,0.87,0.000432,0.109,0.412,77.301,audio_features,216013,4
11018,Imagine Dragons,I Don’t Know Why,spotify:track:28heol5hhOGj6KYbJrRteJ,66,2017,0.639,0.641,2,-7.423,1,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927,audio_features,190120,4
11019,Roddy Ricch,Position,spotify:track:4dubTxOHUboV9TWAQHVuxV,58,2017,0.738,0.557,11,-9.64,0,0.0633,0.0578,0.0,0.0787,0.391,154.956,audio_features,198635,4
11020,Big Thief,Shark Smile - Edit,spotify:track:4rCrSoFxqRFmnHQyFGlkbA,60,2017,0.688,0.737,6,-9.31,0,0.0678,0.0769,0.641,0.114,0.666,131.042,audio_features,194760,4
11021,Tay-K,I <3 My Choppa,spotify:track:0Dk9lP1YnOqssHH0oCeq9u,57,2017,0.732,0.47,0,-7.601,0,0.244,0.000279,0.0,0.119,0.411,159.936,audio_features,105000,4
11022,Kendrick Lamar,BLOOD.,spotify:track:1n4jwRVXdkK2U34nBDUKKT,60,2017,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,audio_features,118067,4
